nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,46.666666666666664,46.666666666666664,10,0.0,634.0,10,0,0,1.0
1,71.33333333333333,51.333333333333336,34.0,0.0,587.0,10,0,119,0
2,72.66666666666667,92.66666666666667,-18.0,113.0,143.0,10,53,0,-1
3,80.0,14.666666666666666,39.0,114.0,144.0,10,0,79,6.197181302115107
4,32.0,31.333333333333332,19.0,31.0,61.0,10,0,89,0
5,77.33333333333333,14.666666666666666,32.0,0.0,558.0,10,0,68,0
6,8.0,92.0,-21.0,275.0,305.0,10,194,0,-1
7,57.333333333333336,26.666666666666668,-10.0,0.0,590.0,10,64,0,-1
8,80.66666666666667,82.66666666666667,-16.0,0.0,550.0,10,161,0,-1
9,40.666666666666664,38.0,-33.0,375.0,405.0,10,37,0,-1
10,26.666666666666668,75.33333333333333,-25.0,477.0,507.0,10,177,0,-1
11,86.0,16.0,-9.0,0.0,550.0,10,44,0,-1
12,8.0,56.0,-14.0,199.0,229.0,10,82,0,-1
13,29.333333333333332,77.33333333333333,-15.0,0.0,572.0,10,128,0,-1
14,68.0,34.666666666666664,15.0,0.0,588.0,10,0,204,0
15,27.333333333333332,24.0,13.0,51.0,81.0,10,0,174,0
16,88.0,88.66666666666667,24.0,0.0,536.0,10,0,206,0
17,69.33333333333333,92.66666666666667,29.0,0.0,548.0,10,0,200,0
18,69.33333333333333,36.0,-9.0,0.0,587.0,10,150,0,-1
19,14.666666666666666,69.33333333333333,-16.0,0.0,566.0,10,196,0,-1
20,30.666666666666668,88.66666666666667,7.0,76.0,106.0,10,0,136,6.038277307951825
21,92.0,52.0,-23.0,202.0,232.0,10,126,0,-1
22,10.666666666666666,61.333333333333336,-21.0,0.0,566.0,10,77,0,-1
23,12.0,69.33333333333333,-9.0,337.0,367.0,10,32,0,-1
24,44.0,54.666666666666664,27.0,0.0,612.0,10,0,104,0
25,71.33333333333333,16.666666666666668,13.0,274.0,304.0,10,0,133,91.19658685558812
26,92.66666666666667,48.666666666666664,-18.0,87.0,117.0,10,120,0,-1
27,67.33333333333333,0.0,9.0,0.0,548.0,10,0,80,0
28,60.0,9.333333333333334,31.0,0.0,565.0,10,0,75,0
29,13.333333333333334,46.0,-26.0,378.0,408.0,10,96,0,-1
30,42.666666666666664,88.0,8.0,62.0,92.0,10,0,159,1.970309366236815
31,76.66666666666667,54.666666666666664,30.0,0.0,578.0,10,0,124,0
32,36.0,70.66666666666667,9.0,0.0,585.0,10,0,23,0
33,20.0,14.0,12.0,0.0,561.0,10,0,144,0
34,42.0,86.0,7.0,206.0,236.0,10,0,100,62.95010911786937
35,54.666666666666664,66.66666666666667,18.0,104.0,134.0,10,0,165,33.61020861880817
36,72.0,20.0,-6.0,96.0,126.0,10,67,0,-1
37,24.666666666666668,48.666666666666664,33.0,0.0,591.0,10,0,9,0
38,33.333333333333336,74.66666666666667,18.0,232.0,262.0,10,0,95,6.6431164447993805
39,31.333333333333332,55.333333333333336,-16.0,318.0,348.0,10,127,0,-1
40,61.333333333333336,92.0,-16.0,402.0,432.0,10,76,0,-1
41,54.0,24.0,17.0,0.0,589.0,10,0,91,0
42,76.66666666666667,82.66666666666667,-31.0,411.0,441.0,10,170,0,-1
43,8.666666666666666,32.0,15.0,0.0,563.0,10,0,65,0
44,75.33333333333333,23.333333333333332,9.0,55.0,85.0,10,0,11,0
45,40.0,56.0,-3.0,0.0,607.0,10,98,0,-1
46,29.333333333333332,38.666666666666664,30.0,28.0,58.0,10,0,94,0
47,5.333333333333333,58.0,-7.0,0.0,560.0,10,141,0,-1
48,77.33333333333333,70.0,-25.0,144.0,174.0,10,185,0,-1
49,78.0,2.6666666666666665,9.0,0.0,543.0,10,0,131,0
50,93.33333333333333,28.0,-1.0,0.0,549.0,10,66,0,-1
51,92.66666666666667,45.333333333333336,25.0,78.0,108.0,10,0,113,8.806536536569807
52,38.666666666666664,63.333333333333336,-15.0,485.0,515.0,10,152,0,-1
53,68.66666666666667,79.33333333333333,18.0,0.0,565.0,10,0,2,0
54,21.333333333333332,34.666666666666664,32.0,151.0,181.0,10,0,110,49.61330894201584
55,59.333333333333336,26.0,23.0,36.0,66.0,10,0,137,0
56,36.0,27.333333333333332,9.0,0.0,591.0,10,0,191,0
57,26.0,66.66666666666667,31.0,66.0,96.0,10,0,138,3.2436205117464727
58,3.3333333333333335,66.0,-14.0,0.0,553.0,10,106,0,-1
59,44.666666666666664,64.0,26.0,0.0,598.0,10,0,205,0
60,48.666666666666664,64.0,9.0,0.0,598.0,10,0,202,0
61,74.66666666666667,8.666666666666666,27.0,0.0,554.0,10,0,195,0
62,36.666666666666664,84.66666666666667,-20.0,0.0,566.0,10,140,0,-1
63,68.66666666666667,29.333333333333332,12.0,42.0,72.0,10,0,86,0
64,64.66666666666667,8.0,10.0,0.0,561.0,10,0,7,0
65,10.666666666666666,41.333333333333336,-15.0,0.0,570.0,10,43,0,-1
66,93.33333333333333,24.0,1.0,0.0,547.0,10,0,50,0
67,60.0,29.333333333333332,6.0,52.0,82.0,10,0,36,0
68,75.33333333333333,21.333333333333332,-32.0,144.0,174.0,10,5,0,-1
69,69.33333333333333,48.666666666666664,-27.0,249.0,279.0,10,103,0,-1
70,24.0,25.333333333333332,5.0,0.0,578.0,10,0,151,0
71,10.0,2.6666666666666665,23.0,101.0,131.0,10,0,167,5.4391401760138125
72,36.0,22.0,20.0,0.0,584.0,10,0,107,0
73,46.666666666666664,62.666666666666664,32.0,24.0,54.0,10,0,134,0
74,23.333333333333332,60.0,-1.0,446.0,476.0,10,114,0,-1
75,58.666666666666664,19.333333333333332,-31.0,550.0,580.0,10,28,0,-1
76,72.66666666666667,87.33333333333333,16.0,226.0,256.0,10,0,40,45.545136154546796
77,6.666666666666667,74.0,21.0,0.0,552.0,10,0,22,0
78,92.0,70.0,-41.0,403.0,433.0,10,123,0,-1
79,75.33333333333333,30.0,-39.0,299.0,329.0,10,3,0,-1
80,61.333333333333336,14.666666666666666,-9.0,0.0,572.0,10,27,0,-1
