nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,46.666666666666664,46.666666666666664,10,0.0,2535.0,10,0,0,1.0
1,6.666666666666667,57.333333333333336,-18.0,1592.0,1812.0,10,115,0,-1
2,10.666666666666666,41.333333333333336,15.0,1576.0,1713.0,10,0,120,490.5983836728295
3,56.0,24.0,10.0,123.0,812.0,10,0,44,51.253336097307375
4,52.666666666666664,48.0,22.0,21.0,53.0,10,0,165,0
5,10.666666666666666,26.0,-10.0,350.0,418.0,10,42,0,-1
6,40.666666666666664,36.0,10.0,18.0,440.0,10,0,69,0
7,64.0,17.333333333333332,10.0,51.0,616.0,10,0,61,0
8,10.666666666666666,61.333333333333336,-10.0,1366.0,1624.0,10,58,0,-1
9,56.666666666666664,70.66666666666667,20.0,145.0,334.0,10,0,12,66.17966244240391
10,4.0,16.666666666666668,10.0,460.0,702.0,10,0,122,340.62311771339574
11,24.666666666666668,83.33333333333333,-10.0,1164.0,1703.0,10,138,0,-1
12,58.0,72.0,-20.0,213.0,369.0,10,9,0,-1
13,12.0,69.33333333333333,-10.0,1377.0,1437.0,10,35,0,-1
14,40.666666666666664,32.0,20.0,292.0,369.0,10,0,78,189.40774958166276
15,64.66666666666667,19.333333333333332,30.0,49.0,400.0,10,0,27,0
16,74.66666666666667,44.666666666666664,10.0,174.0,606.0,10,0,157,94.43640898540876
17,33.333333333333336,70.66666666666667,-20.0,1163.0,1520.0,10,20,0,-1
18,66.0,18.666666666666668,30.0,368.0,411.0,10,0,145,18.057750136201815
19,10.0,6.0,-10.0,1482.0,1920.0,10,180,0,-1
20,12.666666666666666,24.666666666666668,20.0,360.0,769.0,10,0,17,60.051204465170585
21,60.0,67.33333333333333,-27.0,417.0,946.0,10,88,0,-1
22,83.33333333333333,45.333333333333336,-20.0,582.0,1073.0,10,166,0,-1
23,84.66666666666667,72.0,-10.0,375.0,823.0,10,86,0,-1
24,60.0,29.333333333333332,6.0,141.0,398.0,10,0,68,50.45706432534512
25,2.6666666666666665,15.333333333333334,-8.0,476.0,584.0,10,103,0,-1
26,11.333333333333334,24.666666666666668,-10.0,354.0,593.0,10,153,0,-1
27,75.33333333333333,21.333333333333332,-30.0,502.0,771.0,10,15,0,-1
28,42.0,38.0,-20.0,14.0,451.0,10,163,0,-1
29,62.666666666666664,69.33333333333333,-10.0,438.0,708.0,10,118,0,-1
30,38.666666666666664,63.333333333333336,-20.0,1825.0,2175.0,10,151,0,-1
31,91.33333333333333,64.0,9.0,142.0,433.0,10,0,65,9.404787086646156
32,84.66666666666667,74.66666666666667,-20.0,488.0,599.0,10,127,0,-1
33,68.66666666666667,79.33333333333333,18.0,1280.0,1513.0,10,0,154,736.0840659685641
34,13.333333333333334,46.0,13.0,1475.0,1669.0,10,0,146,435.77145327944277
35,1.3333333333333333,18.666666666666668,10.0,156.0,596.0,10,0,13,41.228792174846234
36,58.666666666666664,19.333333333333332,-20.0,2031.0,2481.0,10,45,0,-1
37,57.333333333333336,68.0,-20.0,35.0,420.0,10,100,0,-1
38,84.0,74.66666666666667,-10.0,428.0,571.0,10,59,0,-1
39,40.666666666666664,22.666666666666668,-10.0,1869.0,2032.0,10,193,0,-1
40,75.33333333333333,46.0,20.0,177.0,505.0,10,0,192,36.87272590312093
41,72.66666666666667,52.0,-30.0,879.0,1143.0,10,129,0,-1
42,14.0,32.0,10.0,53.0,506.0,10,0,5,0
43,57.333333333333336,24.0,20.0,152.0,596.0,10,0,135,46.0698052688204
44,64.66666666666667,8.0,-10.0,786.0,984.0,10,3,0,-1
