nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,46.666666666666664,46.666666666666664,10,0.0,634.0,10,0,0,1.0
1,71.33333333333333,51.333333333333336,-17.0,0.0,587.0,10,69,0,-1
2,72.66666666666667,92.66666666666667,8.0,0.0,545.0,10,0,121,0
3,80.0,14.666666666666666,39.0,124.0,134.0,10,0,131,36.36238362758079
4,32.0,31.333333333333332,19.0,0.0,593.0,10,0,204,0
5,77.33333333333333,14.666666666666666,-6.0,0.0,558.0,10,67,0,-1
6,8.0,92.0,14.0,285.0,295.0,10,0,177,189.18680454275625
7,57.333333333333336,26.666666666666668,22.0,0.0,590.0,10,0,41,0
8,80.66666666666667,82.66666666666667,21.0,0.0,550.0,10,0,40,0
9,40.666666666666664,38.0,-20.0,0.0,609.0,10,129,0,-1
10,26.666666666666668,75.33333333333333,23.0,0.0,572.0,10,0,104,0
11,86.0,16.0,18.0,0.0,550.0,10,0,158,0
12,8.0,56.0,16.0,0.0,565.0,10,0,178,0
13,29.333333333333332,77.33333333333333,-9.0,0.0,572.0,10,83,0,-1
14,68.0,34.666666666666664,15.0,0.0,588.0,10,0,197,0
15,27.333333333333332,24.0,13.0,61.0,71.0,10,0,54,0.5184323099426694
16,88.0,88.66666666666667,24.0,0.0,536.0,10,0,60,0
17,69.33333333333333,92.66666666666667,-28.0,0.0,548.0,10,162,0,-1
18,69.33333333333333,36.0,-4.0,0.0,587.0,10,79,0,-1
19,14.666666666666666,69.33333333333333,11.0,0.0,566.0,10,0,198,0
20,30.666666666666668,88.66666666666667,7.0,0.0,557.0,10,0,58,0
21,92.0,52.0,43.0,0.0,556.0,10,0,123,0
22,10.666666666666666,61.333333333333336,-5.0,0.0,566.0,10,163,0,-1
23,12.0,69.33333333333333,18.0,347.0,357.0,10,0,114,170.9329006355788
24,44.0,54.666666666666664,-27.0,0.0,612.0,10,200,0,-1
25,71.33333333333333,16.666666666666668,-8.0,0.0,566.0,10,155,0,-1
26,92.66666666666667,48.666666666666664,10.0,0.0,555.0,10,0,202,0
27,67.33333333333333,0.0,9.0,0.0,548.0,10,0,64,0
28,60.0,9.333333333333334,31.0,0.0,565.0,10,0,182,0
29,13.333333333333334,46.0,13.0,388.0,398.0,10,0,110,160.2091290875305
30,42.666666666666664,88.0,8.0,67.0,77.0,10,0,98,0.9398691660247739
31,76.66666666666667,54.666666666666664,-19.0,0.0,578.0,10,132,0,-1
32,36.0,70.66666666666667,9.0,0.0,585.0,10,0,205,0
33,20.0,14.0,-3.0,0.0,561.0,10,175,0,-1
34,42.0,86.0,7.0,216.0,226.0,10,0,118,89.69849105476185
35,54.666666666666664,66.66666666666667,18.0,0.0,592.0,10,0,210,0
36,72.0,20.0,18.0,0.0,569.0,10,0,91,0
37,24.666666666666668,48.666666666666664,-23.0,0.0,591.0,10,89,0,-1
38,33.333333333333336,74.66666666666667,-20.0,0.0,578.0,10,140,0,-1
39,31.333333333333332,55.333333333333336,-20.0,0.0,598.0,10,74,0,-1
40,61.333333333333336,92.0,-21.0,412.0,422.0,10,8,0,-1
41,54.0,24.0,-22.0,0.0,589.0,10,7,0,-1
42,76.66666666666667,82.66666666666667,-12.0,421.0,431.0,10,139,0,-1
43,8.666666666666666,32.0,15.0,0.0,563.0,10,0,95,0
44,75.33333333333333,23.333333333333332,9.0,0.0,569.0,10,0,172,0
45,40.0,56.0,23.0,0.0,607.0,10,0,138,0
46,29.333333333333332,38.666666666666664,30.0,0.0,596.0,10,0,125,0
47,5.333333333333333,58.0,17.0,0.0,560.0,10,0,203,0
48,77.33333333333333,70.0,-18.0,0.0,567.0,10,92,0,-1
49,78.0,2.6666666666666665,-20.0,0.0,543.0,10,160,0,-1
50,93.33333333333333,28.0,-13.0,0.0,549.0,10,130,0,-1
51,92.66666666666667,45.333333333333336,25.0,0.0,555.0,10,0,126,0
52,38.666666666666664,63.333333333333336,35.0,495.0,505.0,10,0,97,149.64442640812143
53,68.66666666666667,79.33333333333333,-15.0,0.0,565.0,10,145,0,-1
54,21.333333333333332,34.666666666666664,-13.0,0.0,582.0,10,15,0,-1
55,59.333333333333336,26.0,-18.0,0.0,588.0,10,137,0,-1
