nid,x,y,demand,ready_time,due_time,service_time,pid,did,time
0,133.33333333333334,133.33333333333334,40,0.0,3811.0,10,0,0,1.0
1,180.66666666666666,228.66666666666666,10.0,0.0,3562.0,10,0,272,0
2,56.666666666666664,138.66666666666666,20.0,221.0,381.0,10,0,683,121.2870137587529
3,54.666666666666664,119.33333333333333,30.0,0.0,3602.0,10,0,527,0
4,88.0,114.66666666666667,10.0,2012.0,2172.0,10,0,487,1911.362094029794
5,185.33333333333334,72.66666666666667,10.0,0.0,3602.0,10,0,231,0
6,78.0,113.33333333333333,-10.0,0.0,3633.0,10,502,0,-1
7,64.0,75.33333333333333,20.0,0.0,3586.0,10,0,666,0
8,110.0,56.666666666666664,-20.0,0.0,3601.0,10,148,0,-1
9,247.33333333333334,114.0,10.0,0.0,3548.0,10,0,707,0
10,94.0,70.0,-20.0,1952.0,2112.0,10,193,0,-1
11,100.0,51.333333333333336,-10.0,1866.0,2026.0,10,735,0,-1
12,50.0,138.66666666666666,30.0,3001.0,3161.0,10,0,343,1453.6274238482495
13,191.33333333333334,155.33333333333334,-30.0,0.0,3628.0,10,251,0,-1
14,75.33333333333333,61.333333333333336,30.0,0.0,3583.0,10,0,447,0
15,180.66666666666666,250.0,30.0,0.0,3533.0,10,0,290,0
16,134.0,137.33333333333334,20.0,16.0,176.0,10,0,200,0
17,234.66666666666666,194.0,10.0,0.0,3544.0,10,0,568,0
18,245.33333333333334,83.33333333333333,10.0,0.0,3538.0,10,0,409,0
19,144.0,56.0,-20.0,0.0,3604.0,10,600,0,-1
20,122.0,24.666666666666668,-10.0,0.0,3558.0,10,41,0,-1
21,156.66666666666666,76.66666666666667,20.0,0.0,3630.0,10,0,206,0
22,182.0,230.0,20.0,0.0,3559.0,10,0,538,0
23,100.0,118.66666666666667,10.0,0.0,3667.0,10,0,326,0
24,126.66666666666667,124.0,-10.0,0.0,3704.0,10,247,0,-1
25,186.66666666666666,16.0,-30.0,0.0,3528.0,10,322,0,-1
26,188.0,63.333333333333336,20.0,0.0,3588.0,10,0,117,0
27,174.0,178.66666666666666,-20.0,0.0,3630.0,10,576,0,-1
28,141.33333333333334,62.0,-20.0,0.0,3614.0,10,344,0,-1
29,152.0,108.0,-20.0,0.0,3674.0,10,432,0,-1
30,252.66666666666666,90.66666666666667,-20.0,0.0,3531.0,10,133,0,-1
31,48.0,147.33333333333334,-20.0,0.0,3592.0,10,631,0,-1
32,48.666666666666664,130.0,-40.0,0.0,3594.0,10,245,0,-1
33,234.0,181.33333333333334,-20.0,0.0,3554.0,10,114,0,-1
34,38.0,122.0,20.0,2204.0,2364.0,10,0,623,450.2432464012569
35,70.66666666666667,33.333333333333336,-10.0,1411.0,1571.0,10,739,0,-1
36,176.0,168.66666666666666,20.0,0.0,3638.0,10,0,570,0
37,46.666666666666664,122.66666666666667,20.0,130.0,290.0,10,0,542,43.40961398799026
38,170.0,10.0,20.0,498.0,658.0,10,0,544,16.29818144700827
39,180.0,236.66666666666666,30.0,2870.0,3030.0,10,0,469,1071.3376644251189
40,253.33333333333334,90.0,20.0,1773.0,1933.0,10,0,758,1112.9069838743178
41,73.33333333333333,56.0,10.0,0.0,3575.0,10,0,20,0
42,236.66666666666666,128.0,10.0,0.0,3566.0,10,0,212,0
43,51.333333333333336,139.33333333333334,-20.0,0.0,3598.0,10,577,0,-1
44,62.0,43.333333333333336,40.0,0.0,3549.0,10,0,763,0
45,122.0,104.0,20.0,0.0,3674.0,10,0,810,0
46,121.33333333333333,52.0,30.0,0.0,3598.0,10,0,429,0
47,158.0,248.66666666666666,-20.0,490.0,650.0,10,205,0,-1
48,89.33333333333333,167.33333333333334,-40.0,2801.0,2961.0,10,266,0,-1
49,90.66666666666667,160.0,10.0,0.0,3646.0,10,0,414,0
50,178.0,83.33333333333333,20.0,1290.0,1450.0,10,0,674,699.4613910705654
51,131.33333333333334,122.66666666666667,30.0,0.0,3705.0,10,0,428,0
52,111.33333333333333,104.0,-30.0,0.0,3666.0,10,654,0,-1
53,178.66666666666666,82.66666666666667,10.0,0.0,3620.0,10,0,307,0
54,84.66666666666667,41.333333333333336,10.0,1206.0,1366.0,10,0,97,577.731808750452
55,84.66666666666667,120.0,30.0,0.0,3646.0,10,0,738,0
56,84.66666666666667,233.33333333333334,10.0,1028.0,1188.0,10,0,582,669.7812744505849
57,97.33333333333333,248.66666666666666,20.0,0.0,3540.0,10,0,400,0
58,44.666666666666664,72.66666666666667,10.0,0.0,3560.0,10,0,506,0
59,80.66666666666667,154.66666666666666,10.0,2126.0,2286.0,10,0,548,489.6479041171246
60,89.33333333333333,130.0,20.0,649.0,809.0,10,0,591,167.50077629590996
61,64.0,69.33333333333333,20.0,0.0,3580.0,10,0,90,0
62,74.66666666666667,43.333333333333336,-30.0,0.0,3560.0,10,302,0,-1
63,234.0,178.0,20.0,0.0,3556.0,10,0,749,0
64,22.666666666666668,38.666666666666664,20.0,0.0,3503.0,10,0,736,0
65,208.0,144.66666666666666,-10.0,2481.0,2641.0,10,334,0,-1
66,95.33333333333333,120.0,-10.0,0.0,3661.0,10,358,0,-1
67,42.0,122.66666666666667,-10.0,0.0,3584.0,10,413,0,-1
68,188.0,165.33333333333334,10.0,0.0,3626.0,10,0,719,0
69,101.33333333333333,242.0,-20.0,0.0,3552.0,10,76,0,-1
70,156.0,240.66666666666666,30.0,0.0,3557.0,10,0,370,0
71,188.0,132.0,-20.0,0.0,3639.0,10,365,0,-1
72,251.33333333333334,82.66666666666667,-40.0,2163.0,2323.0,10,194,0,-1
73,168.0,243.33333333333334,30.0,0.0,3548.0,10,0,105,0
74,60.0,80.66666666666667,-20.0,0.0,3586.0,10,583,0,-1
75,168.66666666666666,136.66666666666666,10.0,0.0,3668.0,10,0,190,0
76,91.33333333333333,242.66666666666666,20.0,0.0,3546.0,10,0,69,0
77,62.0,96.66666666666667,-20.0,0.0,3601.0,10,340,0,-1
78,52.666666666666664,92.66666666666667,-20.0,0.0,3586.0,10,253,0,-1
79,228.66666666666666,107.33333333333333,-20.0,0.0,3573.0,10,561,0,-1
80,49.333333333333336,84.0,10.0,0.0,3575.0,10,0,770,0
81,141.33333333333334,54.0,30.0,0.0,3602.0,10,0,160,0
82,247.33333333333334,95.33333333333333,-20.0,3128.0,3288.0,10,208,0,-1
83,186.0,74.0,-30.0,0.0,3602.0,10,442,0,-1
84,97.33333333333333,228.66666666666666,10.0,0.0,3569.0,10,0,501,0
85,176.66666666666666,251.33333333333334,30.0,0.0,3533.0,10,0,287,0
86,142.66666666666666,58.666666666666664,-10.0,0.0,3609.0,10,458,0,-1
87,127.33333333333333,116.66666666666667,-20.0,0.0,3695.0,10,170,0,-1
88,188.66666666666666,82.66666666666667,10.0,0.0,3609.0,10,0,189,0
89,245.33333333333334,68.66666666666667,20.0,0.0,3528.0,10,0,209,0
90,39.333333333333336,76.66666666666667,-20.0,0.0,3557.0,10,61,0,-1
91,166.0,80.66666666666667,-30.0,0.0,3629.0,10,408,0,-1
92,164.0,164.66666666666666,-20.0,0.0,3656.0,10,515,0,-1
93,73.33333333333333,59.333333333333336,-20.0,0.0,3579.0,10,180,0,-1
94,100.66666666666667,234.66666666666666,-10.0,3065.0,3225.0,10,519,0,-1
95,193.33333333333334,136.66666666666666,10.0,0.0,3631.0,10,0,257,0
96,169.33333333333334,70.66666666666667,-20.0,0.0,3613.0,10,456,0,-1
97,62.0,36.666666666666664,-10.0,0.0,3541.0,10,54,0,-1
98,52.0,64.66666666666667,-30.0,0.0,3562.0,10,304,0,-1
99,182.0,4.666666666666667,20.0,0.0,3515.0,10,0,814,0
